date,rainfall,max_temp,min_temp,rel_humidity,wind_speed,wind _direction
11/28/2012,0,34.3,24.1,71,4,0
11/29/2012,0,34.3,24.4,72,0,200
11/30/2012,0,35.8,24.7,71,3,200
12/1/2012,0,35.5,25.8,71,5,270
12/2/2012,0,35,24.9,70,0,84
12/3/2012,0,35,24.9,71,4,49
12/4/2012,0,32.5,26.8,71,5,60
12/5/2012,0,34.8,24.8,71,7,102
12/6/2012,0,35.2,25,72,0,42
12/7/2012,0,35.3,24,72,4,80
12/8/2012,0,34.4,23.9,71,0,111
12/9/2012,0,33.8,25.3,71,0,111
12/10/2012,0,35.2,24,71,0,138
12/11/2012,0,35,25.2,71,0,84
12/12/2012,0,35.3,25,70,0,71
12/13/2012,0,36.7,24.5,68,0,93
12/14/2012,0,37.6,24.8,69,0,107
12/15/2012,0,35.8,25,69,4,98
12/16/2012,0,35.9,25,68,6,11
12/17/2012,0,36,25.2,66,0,73
12/18/2012,0,36.5,24.9,67,6,13
12/19/2012,0,34.9,25.2,69,7,29
12/20/2012,0,35.8,23.2,70,3,76
12/21/2012,0,36.8,22.2,70,6,144
12/22/2012,0,36,23,69,5,13
12/23/2012,0,37,24.4,68,7,44
12/24/2012,0,37,24.4,66,2,40
12/25/2012,0,32.5,25.1,65,0,9
12/26/2012,0,37,24.1,65,4,33
12/27/2012,0,35.9,23.5,65,0,27
12/28/2012,5.7,33.8,25,66,5,56
12/29/2012,0,33.7,26,66,0,58
12/30/2012,0,37.7,24.7,69,0,156
12/31/2012,0,35.3,25.4,69,4,122
1/1/2013,0,35.5,23.5,48,7,320
1/2/2013,0,35.6,19.5,48,4,350
1/3/2013,0,36,20.5,47,4,330
1/4/2013,0,36,20.5,50,5,0
1/5/2013,0,36,23,49,6,0
1/6/2013,0,36.9,23.9,49,2,351
1/7/2013,0,35.8,25.4,57,4,360
1/8/2013,0,34.8,23.2,65,4,0
1/9/2013,0,35.9,20.2,67,4,300
1/10/2013,0,36.5,20.5,62,7,340
1/11/2013,0,35.3,20.4,57,9,0
1/12/2013,0,36.7,20.4,57,9,0
1/13/2013,0,37.6,21.8,53,4,0
1/14/2013,0,35.9,23.7,67,7,360
1/15/2013,0,35.9,25,73,9,360
1/16/2013,0,36,25.8,67,12,0
1/17/2013,0,36.5,26,75,9,280
1/18/2013,0,34.9,26.4,76,7,340
1/19/2013,0,35.8,26.5,79,2,340
1/20/2013,0,36.8,26,77,0,0
1/21/2013,0,36,26.6,79,0,0
1/22/2013,0,37,24.5,80,2,360
1/23/2013,0,32.5,25.4,74,3,360
1/24/2013,0,37,24,80,4,350
1/25/2013,0,35.9,23,77,6,0
1/26/2013,0,33.8,25.5,76,4,360
1/27/2013,0,33.7,22.5,84,4,0
1/28/2013,0,37.7,22.5,78,4,0
1/29/2013,0,35.3,23.9,75,3,0
1/30/2013,0,36,24.4,76,5,360
1/31/2013,0,35.6,25.2,51,5,340
2/1/2013,0,36,19.6,34,10,350
2/2/2013,0,33.5,20.5,41,5,330
2/3/2013,0,35.9,20.9,52,5,340
2/4/2013,0,36.1,23,52,4,0
2/5/2013,0,37.2,24.7,64,7,0
2/6/2013,0,36.5,25.4,68,5,310
2/7/2013,0,37.4,26.3,73,3,0
2/8/2013,0,36.3,26.7,70,0,240
2/9/2013,0,32.3,26.2,75,0,0
2/10/2013,0,34.3,26.3,70,0,0
2/11/2013,0,38.4,26.9,76,0,0
2/12/2013,0,36.7,25.3,71,0,0
2/13/2013,0,37.8,24.7,74,5,0
2/14/2013,0,36.8,26,75,0,0
2/15/2013,0,38.2,26.1,73,0,330
2/16/2013,0,38.2,24.3,74,0,320
2/17/2013,33.5,37.4,27,69,2,260
2/18/2013,0,33.4,24,74,5,180
2/19/2013,0,34.8,25.1,81,8,0
2/20/2013,0,35.7,25.5,75,0,0
2/21/2013,0.3,37.6,25.5,74,0,0
2/22/2013,0,37.4,26,76,0,0
2/23/2013,0,37.2,26.8,72,6,210
2/24/2013,0,36.4,24.3,78,0,230
2/25/2013,0,35.9,25.9,75,0,220
2/26/2013,0,35.6,26.4,78,5,180
2/27/2013,0,35.5,26.5,80,0,0
2/28/2013,0,36.8,26,78,5,180
3/1/2013,0,36.65,25.6,77,4,0
3/2/2013,18,36.5,27,75,9,0
3/3/2013,0,37.2,27.1,76,4,220
3/4/2013,4.1,35.7,23.9,75,4,0
3/5/2013,0,36.1,25.5,81,4,210
3/6/2013,0,35,26.5,76,0,210
3/7/2013,0,36.1,26.6,77,0,0
3/8/2013,0,35.8,24.8,78,5,90
3/9/2013,0,35.8,24,77,4,0
3/10/2013,0,36.3,24,77,4,0
3/11/2013,0.4,36.4,24,75,2,0
3/12/2013,0,36,23.5,77,0,190
3/13/2013,6.6,35.8,23.7,77,0,180
3/14/2013,0,36.3,23.8,81,0,210
3/15/2013,0,35.8,21.5,79,5,190
3/16/2013,12.8,35.8,24.5,78,0,190
3/17/2013,0,35.6,25.4,80,6,210
3/18/2013,0,33.8,26,78,0,0
3/19/2013,0,35.2,23.5,78,8,190
3/20/2013,0,35.5,26.5,78,4,0
3/21/2013,0,35.8,25.4,77,5,0
3/22/2013,0,35.9,26,77,0,170
3/23/2013,16.2,35.2,24.3,75,4,210
3/24/2013,0,35.8,24.9,80,3,0
3/25/2013,0.1,31.7,26,83,0,0
3/26/2013,0.5,35.5,26.1,76,0,0
3/27/2013,23.5,33.7,23.7,83,4,0
3/28/2013,0,35.4,25,83,4,0
3/29/2013,0,28,25.8,85,10,0
3/30/2013,0,34.2,24.4,79,8,0
3/31/2013,0,33.3,26,81,4,180
4/1/2013,73.1,35.2,24.9,77,8,180
4/2/2013,0.4,36.4,24.7,82,0,0
4/3/2013,0,27.2,26.3,88,0,180
4/4/2013,2.7,32.7,26,82,0,0
4/5/2013,0,34.3,24.5,83,0,0
4/6/2013,5.3,34.5,25.9,80,6,220
4/7/2013,54,35,24.5,82,3,200
4/8/2013,0.2,34,23.5,85,6,200
4/9/2013,3.1,33.4,23.4,81,0,0
4/10/2013,0,28.3,25,88,0,0
4/11/2013,0,32.8,25.4,82,2,0
4/12/2013,0,34.4,26.4,79,0,0
4/13/2013,0,34.2,24.4,82,0,0
4/14/2013,0,34.2,23.1,78,6,0
4/15/2013,1.3,34.9,26,79,0,0
4/16/2013,0,31.2,25.2,80,0,0
4/17/2013,0,33.8,25,77,4,0
4/18/2013,1.4,34.7,23.9,81,0,0
4/19/2013,0,32.8,25.7,81,4,200
4/20/2013,0.8,34.6,23.2,79,3,240
4/21/2013,2.2,35.3,23.2,76,0,0
4/22/2013,0,35.1,24.1,79,3,0
4/23/2013,0,32.9,22.7,78,3,210
4/24/2013,0,31.3,24.6,81,5,0
4/25/2013,6.5,34.7,24,80,0,0
4/26/2013,5,35.3,25.4,78,3,0
4/27/2013,0,31.5,24.5,82,4,0
4/28/2013,0,33.4,25.5,77,4,0
4/29/2013,3.5,33.7,25.6,77,5,0
4/30/2013,61.9,35.3,22,79,4,180
5/1/2013,1.7,34.4,23.2,83,3,210
5/2/2013,0,28.3,24.1,89,0,0
5/3/2013,2.7,33.6,22.7,80,0,180
5/4/2013,0,33.5,24.6,81,0,0
5/5/2013,0,33.6,24,81,0,0
5/6/2013,17.3,34.2,25.4,82,0,0
5/7/2013,0,28.6,24.5,92,0,180
5/8/2013,0,33.2,25.5,82,0,0
5/9/2013,0,30.6,25.6,82,3,190
5/10/2013,6.4,33.8,24.6,78,4,0
5/11/2013,0.1,33.9,26,84,3,0
5/12/2013,65.7,26.4,24.4,88,0,180
5/13/2013,0.2,32,24.1,87,4,0
5/14/2013,2,32.6,22.3,85,4,200
5/15/2013,0.4,32,24.5,89,5,200
5/16/2013,0,31.8,23.4,82,5,190
5/17/2013,17,33.8,24.7,78,3,0
5/18/2013,22,33.8,22.5,88,0,0
5/19/2013,0,32.5,26.2,89,6,0
5/20/2013,0,31.7,22.6,83,4,0
5/21/2013,0,33.3,26,81,4,200
5/22/2013,1.6,33.3,24,80,0,0
5/23/2013,0,32.8,26.6,87,0,0
5/24/2013,0,32.9,26.9,80,4,0
5/25/2013,16,33.4,23.6,82,4,0
5/26/2013,0,33.7,22.4,82,4,210
5/27/2013,0,31.3,24.6,86,0,200
5/28/2013,2.5,31.2,22,83,0,230
5/29/2013,0,31.8,24.6,85,4,210
5/30/2013,5.7,31.6,25.3,81,5,190
5/31/2013,0,28.4,25.7,89,5,180
6/2/2013,0,32.3,23.3,81,2,0
6/3/2013,0,31.2,24.1,86,2,230
6/4/2013,0,29.3,21.4,87,2,210
6/5/2013,0,31.8,23.7,80,0,190
6/6/2013,12.6,31.6,23.6,79,4,0
6/7/2013,0,33.3,24,81,0,0
6/8/2013,0,30.2,25,85,0,190
6/9/2013,18.7,33,21.2,83,4,0
6/10/2013,0,31.7,22.1,86,4,0
6/11/2013,0,29.2,24.5,86,4,0
6/12/2013,3.8,31.8,24,82,0,0
6/13/2013,0,29,25,91,6,0
6/14/2013,0.7,32.4,24.8,83,5,0
6/15/2013,1.9,32.1,23.4,82,4,0
6/16/2013,1,32.7,22,82,0,200
6/17/2013,0,31,24.6,86,6,180
6/18/2013,6.5,30.5,24.4,85,5,0
6/19/2013,0,32.5,22.9,85,10,190
6/20/2013,1.9,32,24.2,85,2,0
6/21/2013,0.3,31.6,24.5,84,0,0
6/22/2013,9.6,32.1,24.6,83,0,0
6/23/2013,0,29.3,23.9,90,0,0
6/24/2013,0,31.3,24.5,83,3,190
6/25/2013,0,30.9,25.1,82,0,0
6/26/2013,0,29.9,23.4,80,0,170
6/27/2013,0,30.6,25.2,80,4,0
6/28/2013,0,32.3,23,77,4,0
6/29/2013,11.6,29.4,22.4,83,3,0
6/30/2013,0,29.9,24,88,4,200
7/1/2013,0.3,29.1,24.5,88,4,230
7/2/2013,0.9,30.1,24.3,89,3,210
7/3/2013,9.4,29.7,23.6,84,0,190
7/4/2013,0,31.8,23.4,85,9,0
7/5/2013,6.8,29.9,23.4,88,5,190
7/6/2013,0,27.8,23,91,6,0
7/7/2013,1.3,29.5,23,87,5,0
7/8/2013,0,29.7,23.2,89,7,0
7/9/2013,6.1,28.9,23.7,86,6,0
7/10/2013,0.7,27,24,93,4,180
7/11/2013,0,29.4,24.2,85,0,0
7/12/2013,23.3,29,22.6,84,3,0
7/13/2013,0,27.5,23.4,91,0,0
7/14/2013,8.4,30.6,21,87,0,0
7/15/2013,0,31.8,23.3,85,0,0
7/16/2013,20.6,28.4,24.5,88,0,0
7/17/2013,0,26.8,22.2,91,0,0
7/18/2013,0,30.3,22.9,89,2,180
7/19/2013,28.4,29.8,23.6,85,3,190
7/20/2013,0,29.2,23.7,90,0,0
7/21/2013,65.8,28.5,23.6,89,6,0
7/22/2013,0.2,28.2,24.2,91,4,0
7/23/2013,0,26.3,24.5,92,4,0
7/24/2013,18.2,30.3,23.1,84,0,0
7/25/2013,1.9,29.8,23.7,87,0,0
7/26/2013,0.9,26.4,23.8,91,0,200
7/27/2013,0,26.7,23.5,90,0,180
7/28/2013,0,29.7,23.5,83,4,0
7/29/2013,0,29,23.5,85,0,0
7/30/2013,0,28.2,23.1,84,0,0
7/31/2013,0,28.3,23.9,85,0,0
8/1/2013,0,28.9,24,83,0,0
8/2/2013,0,29.6,23.5,83,0,0
8/3/2013,0,27.5,23.8,87,4,210
8/4/2013,0,28.2,22.7,83,4,0
8/5/2013,0,27.6,23.5,84,5,0
8/6/2013,0,29.8,23.4,79,0,0
8/7/2013,0,29.3,23.3,80,0,0
8/8/2013,0,29.5,23.2,80,5,180
8/9/2013,0,29.5,23.5,82,0,0
8/10/2013,0,28.2,24,77,3,200
8/11/2013,0,30.8,23.2,80,0,210
8/12/2013,0,29.4,23.2,81,6,200
8/13/2013,1.3,27.7,22.6,86,0,240
8/14/2013,0,25.5,22.3,80,0,0
8/15/2013,0,30.6,22.9,79,2,0
8/16/2013,0,28.1,23,83,0,0
8/17/2013,0,26.6,23.5,84,0,200
8/18/2013,0,26.8,23,80,2,190
8/19/2013,0,29.6,22.6,82,0,0
8/20/2013,0,29.4,22.4,83,0,0
8/21/2013,0,28.8,24,84,5,0
8/22/2013,0,28.1,24,79,5,0
8/23/2013,0,30.7,24,78,3,180
8/24/2013,0,31.5,24,82,4,0
8/25/2013,0,28.4,23.4,78,0,0
8/26/2013,0,30.5,23.8,85,0,0
8/27/2013,0,29.8,24.4,80,5,0
8/28/2013,0,30.8,24.7,81,4,0
8/29/2013,19.1,30.2,23.6,88,4,210
8/30/2013,0,30,23.8,87,0,180
8/31/2013,0,27.4,23.2,85,0,220
9/1/2013,0,29.2,23,86,0,220
9/2/2013,5.1,29,23,88,0,0
9/3/2013,0,27.9,23.6,84,0,0
9/4/2013,0,30.2,24.2,84,4,210
9/5/2013,0,28.6,23.7,84,3,0
9/6/2013,0,29.3,23.5,82,5,0
9/7/2013,4.1,30.9,24.6,86,0,210
9/8/2013,0,29.4,22.5,83,0,230
9/9/2013,1.6,30.9,22.4,91,3,0
9/10/2013,0,27.1,24.1,88,3,0
9/11/2013,0,30.7,23.6,83,2,0
9/12/2013,0.3,30.4,24,86,4,210
9/13/2013,0,29.9,23.9,83,0,190
9/14/2013,35.9,30.3,23.5,82,4,240
9/15/2013,0.7,31,24.2,86,0,210
9/16/2013,0,31.1,24.4,84,0,0
9/17/2013,0,31.3,24.4,82,4,0
9/18/2013,0.2,32,24.6,85,0,0
9/19/2013,0,31.9,24.7,83,4,0
9/20/2013,0.1,32.4,25.2,84,3,190
9/21/2013,27.5,31.7,22.9,86,3,200
9/22/2013,0,32.8,23.4,81,3,0
9/23/2013,34.9,31.4,23.9,88,0,0
9/24/2013,31.8,31,23.3,97,7,0
9/25/2013,0,26,24.4,87,5,0
9/26/2013,0,30.5,24.5,83,0,0
9/27/2013,0,30.6,24.5,82,0,0
9/28/2013,0,30.4,23.9,85,5,180
9/29/2013,14.9,29.1,23.9,91,3,180
9/30/2013,0,27.4,24,81,0,230
10/1/2013,0,32,25,85,5,220
10/2/2013,0,32.6,24.3,85,0,210
10/3/2013,9.8,32,24.1,85,4,0
10/4/2013,0,32,23.7,85,4,0
10/5/2013,6.3,33.2,24.5,91,0,190
10/6/2013,0,30.7,24.9,85,5,190
10/7/2013,7.1,31.4,22.6,90,4,0
10/8/2013,0,30.8,24.7,84,5,240
10/9/2013,0,32,21.7,83,7,0
10/10/2013,0.9,32,23.9,85,5,0
10/11/2013,20.1,32,23.1,84,4,240
10/12/2013,0,31,23.8,88,4,240
10/13/2013,0,32.6,24.6,82,5,240
10/14/2013,0,32,22.5,83,2,220
10/15/2013,0,32.8,23.9,82,4,220
10/16/2013,3,32,24.4,86,4,200
10/17/2013,1.5,32,22.9,81,0,0
10/18/2013,4.4,33,25.2,87,3,0
10/19/2013,0,33,22.6,85,0,260
10/20/2013,1,33,24.9,82,4,0
10/21/2013,0,34,22.3,81,0,210
10/22/2013,0,33,24.8,80,5,190
10/23/2013,0,31,24.1,81,0,220
10/24/2013,0,32.8,23.6,81,0,0
10/25/2013,0,33,22.6,82,3,0
10/26/2013,0,28.8,24.4,79,3,0
10/27/2013,0,31.2,25.3,79,5,0
10/28/2013,0,32.4,24.5,80,5,240
10/29/2013,12.6,32.8,22.2,81,5,0
10/30/2013,6,33,24,86,7,0
10/31/2013,14.4,29.6,24.3,86,6,0
11/1/2013,0,34.3,23.2,85,4,200
11/2/2013,0,31,23.1,85,0,0
11/3/2013,0,32.5,23.9,80,0,0
11/4/2013,0,31.6,25.4,80,4,0
11/5/2013,0,33,24.6,77,3,200
11/6/2013,0,33,24.8,79,0,0
11/7/2013,0,33.6,24.6,82,2,0
11/8/2013,0,30,25.3,78,0,250
11/9/2013,0,31.5,25.2,81,0,0
11/10/2013,0,32.8,24.8,79,5,220
11/11/2013,0,33.9,24.6,77,0,200
11/12/2013,0,34.3,24.7,82,2,190
11/13/2013,0,33.4,24.4,79,2,0
11/14/2013,0.6,34.1,24.7,79,6,0
11/15/2013,0,34.5,24,84,5,0
11/16/2013,0,34.2,23.9,79,6,0
11/17/2013,0,36,23.9,81,5,0
11/18/2013,0,35,24.8,81,6,0
11/19/2013,0,34.6,24.2,79,4,0
11/20/2013,0,34.9,22.3,81,6,200
11/21/2013,0,33.6,31.1,80,0,0
11/22/2013,0,34.8,30.8,78,3,0
11/23/2013,0,34.2,28.4,78,0,0
11/24/2013,0,33.1,29,84,4,0
11/25/2013,0,32.8,29.8,79,0,0
11/26/2013,0,33.4,31.2,81,0,290
11/27/2013,0,33.9,30.2,78,0,0
11/28/2013,0,34.4,32,80,4,200
11/29/2013,0,33.8,31.4,79,0,300
11/30/2013,0,34.1,31.9,78,0,0
12/1/2013,0,34.4,23.5,77,5,280
12/2/2013,0,34.8,25,80,0,320
12/3/2013,0,34.2,24.1,81,3,0
12/4/2013,0,34,23.8,85,4,310
12/5/2013,0,34.4,25.3,77,0,0
12/6/2013,0,35,24,74,2,310
12/7/2013,0,34.6,24.1,77,5,0
12/8/2013,2,36.7,24.5,85,3,0
12/9/2013,9.1,33.2,24.8,81,0,0
12/10/2013,0,34.6,23.2,78,5,0
12/11/2013,0,35.3,23.6,79,7,0
12/12/2013,0,35.8,23.5,79,0,330
12/13/2013,0,35.6,23.9,78,3,0
12/14/2013,0,35,21.5,76,0,360
12/15/2013,0,35.2,21.5,70,3,0
12/16/2013,0,34.4,19.8,69,7,0
12/17/2013,0,35.4,19.3,54,3,0
12/18/2013,0,35,18,58,0,0
12/19/2013,0,36.7,19.2,49,0,0
12/20/2013,0,36.3,20.4,53,5,340
12/21/2013,0,35.2,22.6,58,5,340
12/22/2013,0,35.4,23.4,71,5,360
12/23/2013,0,35.5,24.5,72,2,330
12/24/2013,0,34.2,24.3,73,2,280
12/25/2013,0,34.5,21.6,74,4,360
12/26/2013,0,33.4,21.2,76,4,0
12/27/2013,0,33.5,21.8,74,0,300
12/28/2013,0,34,21.7,75,4,0
12/29/2013,0,34.2,22,75,4,0
12/30/2013,0,33.4,22.4,74,4,340
12/31/2013,0,33.5,22.2,75,0,340
1/1/2014,0,34.7,23,76,2,0
1/2/2014,0,35.2,23.4,71,3,230
1/3/2014,0,35.7,25,68,4,210
1/4/2014,0,35.4,24.4,65,6,170
1/5/2014,0,34,24,74,6,200
1/6/2014,0,34.6,24,75,3,0
1/7/2014,0,35,24.5,75,5,0
1/8/2014,0,35.2,24.5,75,4,0
1/9/2014,0,34.1,23.5,76,3,0
1/10/2014,0,35.2,24,74,3,0
1/11/2014,0,35.8,23.9,73,5,0
1/12/2014,0,34.8,21.8,73,4,180
1/13/2014,0,35.2,21.8,74,3,0
1/14/2014,0,36.2,24.5,74,6,160
1/15/2014,0,35.4,24.5,74,7,190
1/16/2014,0,35.9,25,74,8,160
1/17/2014,4.7,28.8,25.4,87,5,180
1/18/2014,0,34,25.4,79,3,260
1/19/2014,0,37.1,25,69,3,290
1/20/2014,0,35.8,24.8,74,1,350
1/21/2014,2.9,35.7,25.4,76,0,360
1/22/2014,0,33.8,25.3,81,5,0
1/23/2014,0.3,35,25,80,4,230
1/24/2014,0.2,35.8,24,79,3,0
1/25/2014,0,36.4,25.8,74,5,170
1/26/2014,7.9,35.1,25.2,77,7,0
1/27/2014,0,36,24.9,79,4,0
1/28/2014,0,35.7,24.2,78,3,0
1/29/2014,0,35.5,24.7,79,3,0
1/30/2014,0,33.8,24.9,81,4,0
1/31/2014,0,33.3,22,75,4,0
2/1/2014,0,34.7,25.5,63,5,0
2/2/2014,0,35.1,25.6,49,4,180
2/3/2014,0,36.7,24.5,42,3,0
2/4/2014,0,35,24.4,58,5,160
2/5/2014,0,36.7,25,73,3,350
2/6/2014,0,38.3,25.2,70,7,0
2/7/2014,0,38.3,25.2,73,3,0
2/8/2014,0,36.6,25.5,73,1,160
2/9/2014,0,36.8,25.4,75,3,0
2/10/2014,0,35.3,25.7,71,1,180
2/11/2014,0,36.6,25.8,73,1,170
2/12/2014,0,34.9,24.5,76,5,180
2/13/2014,0,36.9,23.6,76,3,180
2/14/2014,0,37.5,25,70,2,180
2/15/2014,0,35.4,24.7,73,2,170
2/16/2014,0,36,24.3,73,1,0
2/17/2014,0,36.2,24.8,71,3,260
2/18/2014,0,36.9,25.2,72,3,240
2/19/2014,0,37,25,70,3,230
2/20/2014,0,36.8,25.8,69,4,210
2/21/2014,0,38.7,26,69,1,230
2/22/2014,0,38.5,26.5,72,2,240
2/23/2014,0,37.6,26.4,74,4,0
2/24/2014,13.7,36.4,26,79,2,0
2/25/2014,4.3,35.2,27,73,2,0
2/26/2014,0,33.6,25.1,77,4,0
2/27/2014,0,36.3,25.9,73,3,0
2/28/2014,0.4,37.1,25,68,2,0
3/1/2014,0,35.25,23.6,79,7,0
3/2/2014,0,33.4,25.5,68,6,160
3/3/2014,0,37.4,25.2,71,5,0
3/4/2014,0,37.2,24,71,6,180
3/5/2014,100.8,37.5,24.5,77,5,0
3/6/2014,0,37.2,23.7,81,3,0
3/7/2014,0,31.3,24,76,4,0
3/8/2014,0,34,26.5,74,4,0
3/9/2014,0,36.6,25.4,72,3,0
3/10/2014,0,37.4,23.2,74,3,0
3/11/2014,5.8,35.2,24,80,4,0
3/12/2014,9.2,32.9,25.4,81,2,210
3/13/2014,0,34.9,25.6,76,1,210
3/14/2014,0,35.9,26.5,76,1,0
3/15/2014,3.9,35.1,23,79,3,170
3/16/2014,38.6,36.4,25,84,1,260
3/17/2014,0,34.9,26.4,81,7,0
3/18/2014,19.6,33.5,25.5,82,2,0
3/19/2014,0,34.9,25.5,82,8,260
3/20/2014,0,34.9,25.7,80,7,220
3/21/2014,3.9,34.3,24.1,83,4,0
3/22/2014,0,35.3,26.4,79,5,180
3/23/2014,1.6,34.9,25,82,4,170
3/24/2014,0,34.6,24,81,4,350
3/25/2014,0,31.4,25.2,77,3,0
3/26/2014,0,34.6,25.6,77,3,0
3/27/2014,0,34.8,21.9,80,2,0
3/28/2014,0,34.6,25.5,79,7,190
3/29/2014,0,33.2,23.9,77,8,0
3/30/2014,3.9,34.3,21.8,77,8,0
3/31/2014,0,34.8,23.2,80,3,180
4/1/2014,0,31.8,24,77,6,160
4/2/2014,0,34.8,25.4,76,7,0
4/3/2014,0,36.2,25.6,81,3,0
4/4/2014,0,35.9,26.5,77,1,160
4/5/2014,0,35.8,23,76,1,180
4/6/2014,0,36.1,25,75,3,0
4/7/2014,0,35.6,26.4,75,2,0
4/8/2014,2,36.5,25.5,81,4,0
4/9/2014,13.4,33,25.5,78,6,0
4/10/2014,48.4,35.2,25,79,3,0
4/11/2014,18.4,34.8,25.2,84,3,0
4/12/2014,25.3,30.9,23,80,3,0
4/13/2014,0,33.9,25,89,6,0
4/14/2014,0,29,23.2,77,6,260
4/15/2014,0,34.3,25,78,6,0
4/16/2014,0,34.2,25.8,79,1,260
4/17/2014,0,34.4,26.8,79,5,260
4/18/2014,8,34.4,24.6,92,4,230
4/19/2014,0,27.7,25.7,81,4,230
4/20/2014,0.6,33.3,23.9,85,4,0
4/21/2014,0,34.5,26.8,81,4,0
4/22/2014,0,33.4,26.1,88,7,0
4/23/2014,22.2,32.1,24.5,86,3,0
4/24/2014,0,33.8,22.7,84,2,0
4/25/2014,0,32.8,26,82,1,0
4/26/2014,0,33.5,22.2,78,4,0
4/27/2014,0.4,34.3,23.7,76,5,180
4/28/2014,0,35.4,24.9,75,3,160
4/29/2014,0,34.4,25.1,79,3,170
4/30/2014,40.3,34.2,24.4,78,4,0
5/1/2014,0.9,35.5,26,83,5,160
5/2/2014,0,30.2,24,78,3,160
5/3/2014,9.8,33.8,26.7,83,5,0
5/4/2014,0,34.8,24,82,1,0
5/5/2014,0,33.8,24.5,82,2,0
5/6/2014,10.9,35.3,24.6,87,0,0
5/7/2014,13.5,31.4,25.2,89,3,230
5/8/2014,1.7,32.6,25.2,88,4,0
5/9/2014,0,31.9,25.5,82,1,250
5/10/2014,0,32.8,24.2,81,1,0
5/11/2014,0,32.5,26,84,2,240
5/12/2014,0,32.2,22.8,81,1,0
5/13/2014,0,33.2,23.9,83,1,0
5/14/2014,21.3,33.8,23.5,89,4,0
5/15/2014,9.2,31.9,25.1,87,4,260
5/16/2014,0,33.2,24.7,82,2,0
5/17/2014,0,32.1,26.4,81,5,270
5/18/2014,6.1,34.4,26.4,85,4,0
5/19/2014,4.7,33.7,22.4,84,3,180
5/20/2014,0,33.8,22.5,87,3,0
5/21/2014,0,29.3,22.5,81,2,0
5/22/2014,2.2,33.4,24.6,83,3,0
5/23/2014,0,33.8,25,82,4,0
5/24/2014,0,33.9,25.2,82,3,0
5/25/2014,0.8,33.6,26,80,2,190
5/26/2014,40.1,34.2,22.9,81,3,240
5/27/2014,0,33.7,24.6,87,0,190
5/28/2014,12.9,29.8,24.7,87,5,0
5/29/2014,0,31.4,23.1,84,1,0
5/30/2014,0,31.5,26,82,2,0
5/31/2014,0,32.1,26.1,90,2,0
6/2/2014,6.4,33.4,22.6,83,1,0
6/3/2014,0,29.2,22.3,83,1,0
6/4/2014,0,30.5,24,87,1,0
6/5/2014,33.6,32.2,24.3,89,2,0
6/6/2014,0,32.7,25.6,90,3,0
6/7/2014,2.8,30.9,22.3,87,2,0
6/8/2014,1.9,28.5,22.8,84,1,0
6/9/2014,0,30.1,23.4,84,1,0
6/10/2014,0,32.5,25.2,84,5,0
6/11/2014,18,33.2,23.2,82,4,240
6/12/2014,0,32.5,23.5,89,3,0
6/13/2014,0,33.6,24.9,82,6,250
6/14/2014,0,27.8,25.4,85,5,0
6/15/2014,6,32,23.2,83,1,0
6/16/2014,0,32.7,25.5,90,3,0
6/17/2014,47.3,32.8,25.2,83,4,0
6/18/2014,0,32.1,24.6,88,2,0
6/19/2014,0.6,31.9,23,85,7,200
6/20/2014,0.5,31.2,24.5,83,3,0
6/21/2014,0,31.9,25.5,82,3,0
6/22/2014,0,33,21.4,83,3,180
6/23/2014,0,32.9,23.5,86,2,0
6/24/2014,61.2,31.2,23.5,91,3,190
6/25/2014,3.6,31.8,23.1,86,3,220
6/26/2014,0,31.5,24.3,83,5,180
6/27/2014,0,31,24.7,89,3,180
6/28/2014,19.5,32.4,24.2,88,5,0
6/29/2014,4.7,31.7,24.5,86,4,0
6/30/2014,0,31.6,24.9,84,3,180
7/1/2014,0,31.4,24.9,84,3,0
7/2/2014,0,32.3,24,91,1,0
7/3/2014,38.9,30.8,25.2,87,1,0
7/4/2014,20.8,32.3,23.5,87,4,0
7/5/2014,0,31.2,24.5,87,4,0
7/6/2014,0,29.4,23.9,83,8,240
7/7/2014,0,28.8,23.9,90,5,230
7/8/2014,8.2,31.2,23.6,83,6,260
7/9/2014,0,28.6,24.2,87,4,0
7/10/2014,4.6,31.1,24.4,86,4,0
7/11/2014,0,29.7,24.9,84,4,250
7/12/2014,0,31.4,24.9,82,6,0
7/13/2014,0.5,30.8,24,84,2,0
7/14/2014,0.4,31.4,24.8,82,1,0
7/15/2014,0,30.9,23.9,84,2,180
7/16/2014,30,31.5,24.5,89,0,0
7/17/2014,0,32.1,22.6,91,3,0
7/18/2014,5.3,28,24,85,5,0
7/19/2014,0,27.1,23.6,83,6,0
7/20/2014,0,29.6,23.8,86,5,0
7/21/2014,0.4,31.3,23.7,93,6,190
7/22/2014,13.9,30.5,23.4,90,3,0
7/23/2014,0.1,28,23.5,91,3,180
7/24/2014,4,28.3,24,86,3,160
7/25/2014,0.3,29.05,23.9,89,2,180
7/26/2014,5.2,29.8,24,87,3,160
7/27/2014,0,28.5,23.9,89,1,180
7/28/2014,2.6,29.6,23.9,97,3,0
7/29/2014,24.7,29.3,24.2,88,2,270
7/30/2014,0.2,25.9,24.8,89,4,220
7/31/2014,0.3,29.2,23.9,88,2,0
8/1/2014,2.7,28.1,23,91,3,0
8/2/2014,2.7,28.6,23,92,1,230
